tabela,campo,descricao,tipo,notas,tratamento
output_etapa5.dispersao_preco_lojas,PRECO_ARM_MEDIANA,Preço mediano por unidade de armazenagem entre lojas (SKU × embalagem).,Float,Arquivo: outputs\etapa5\dispersao_preco_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.dispersao_preco_lojas,PRECO_ARM_DESVPAD,Desvio padrão do preço por unidade de armazenagem entre lojas.,Float,Arquivo: outputs\etapa5\dispersao_preco_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.dispersao_preco_lojas,PRECO_ARM_MIN,Menor preço por unidade de armazenagem entre lojas.,Float,Arquivo: outputs\etapa5\dispersao_preco_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.dispersao_preco_lojas,PRECO_ARM_MAX,Maior preço por unidade de armazenagem entre lojas.,Float,Arquivo: outputs\etapa5\dispersao_preco_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.dispersao_preco_lojas,CV_PRECO,"Coeficiente de variação do preço entre lojas (desvio padrão ÷ média), por embalagem.",Float,Arquivo: outputs\etapa5\dispersao_preco_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.dispersao_preco_lojas,AMPLITUDE_PCT,Amplitude do preço entre lojas: (máximo − mínimo) ÷ média.,Float,Arquivo: outputs\etapa5\dispersao_preco_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.dispersao_preco_lojas,FLAG_DISPERSAO_ALTA,Flag 1/0 indicando dispersão de preço alta (CV > 30%).,Integer,Arquivo: outputs\etapa5\dispersao_preco_lojas.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing,UNIVERSO,Universo analítico: rede completa ou rede física sem Loja 93.,String,Arquivo: outputs\etapa5\candidatos_repricing.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing,RANK_PRIORIDADE,Ranking de RISCO do candidato a repricing (score = nº de sinais + percentil de receita); fila de triagem.,Integer,Arquivo: outputs\etapa5\candidatos_repricing.csv,Calculado a partir da ordenação do ranking.
output_etapa5.candidatos_repricing,FAIXA_PRIORIDADE,"Faixa de prioridade do candidato: ALTA, MEDIA ou MONITORAR.",String,Arquivo: outputs\etapa5\candidatos_repricing.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing,SCORE_PRIORIDADE,Score de risco do candidato: nº de sinais + percentil de receita.,Float,Arquivo: outputs\etapa5\candidatos_repricing.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing,RANK_IMPACTO,Ranking de IMPACTO comercial do candidato (por dinheiro em jogo); fila complementar ao ranking de risco.,Integer,Arquivo: outputs\etapa5\candidatos_repricing.csv,Calculado a partir da ordenação do ranking.
output_etapa5.candidatos_repricing,FAIXA_IMPACTO,"Faixa do ranking de impacto: ALTA, MEDIA ou MONITORAR.",String,Arquivo: outputs\etapa5\candidatos_repricing.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing,IMPACTO_FINANCEIRO_ESTIMADO,Impacto estimado do candidato: receita exposta × magnitude do sinal de preço/margem.,Float,Arquivo: outputs\etapa5\candidatos_repricing.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing,MAGNITUDE_SINAL_PCT,"Maior magnitude (%) do sinal do item: desconto efetivo, desvio vs mediana ou distância da margem-alvo.",Float,Arquivo: outputs\etapa5\candidatos_repricing.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing,N_MOTIVOS,Quantidade de sinais que tornam o item candidato a repricing.,Integer,Arquivo: outputs\etapa5\candidatos_repricing.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing,MOTIVOS,"Sinais identificados: margem baixa/negativa, desconto alto e/ou preço fora da faixa.",String,Arquivo: outputs\etapa5\candidatos_repricing.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing,COD_EMPRESA,Código da loja.,Integer,Arquivo: outputs\etapa5\candidatos_repricing.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing,CD_CIDADE,Cidade da loja.,String,Arquivo: outputs\etapa5\candidatos_repricing.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing,CD_ESTADO,Estado da loja.,String,Arquivo: outputs\etapa5\candidatos_repricing.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing,CODIGO,Código do produto.,Integer,Arquivo: outputs\etapa5\candidatos_repricing.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing,DESCRICAO,Descrição comercial do produto.,String,Arquivo: outputs\etapa5\candidatos_repricing.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing,NIVEL_1,Categoria de produto nível 1.,String,Arquivo: outputs\etapa5\candidatos_repricing.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing,EMBALAGEM,"Código da embalagem da venda (0 unidade, 1 caixa, 2 fardo/pacote maior).",Integer,Arquivo: outputs\etapa5\candidatos_repricing.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing,CURVA_ABC_RECEITA,"Classe ABC por receita acumulada: A até 80%, B até 95%, C restante.",String,Arquivo: outputs\etapa5\candidatos_repricing.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing,RECEITA,Receita bruta calculada a partir de quantidade vendida e preço unitário médio.,Float,Arquivo: outputs\etapa5\candidatos_repricing.csv,Derivado na Etapa 1 e reaproveitado nas agregações.
output_etapa5.candidatos_repricing,PRECO_PRATICADO_ARM,Preço praticado por unidade de armazenagem: receita ÷ quantidade em armazenagem.,Float,Arquivo: outputs\etapa5\candidatos_repricing.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing,CUSTO_MEDIO_ARM,Custo médio por unidade de armazenagem: preço de compra ponderado ÷ conversão de compra.,Float,Arquivo: outputs\etapa5\candidatos_repricing.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing,MARGEM_BRUTA_PCT,Margem bruta percentual: margem bruta ÷ preço praticado (ou ÷ receita com custo no agregado).,Float,Arquivo: outputs\etapa5\candidatos_repricing.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing,MARKUP,Markup do SKU: preço praticado ÷ custo médio.,Float,Arquivo: outputs\etapa5\candidatos_repricing.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing,PRECO_PRATICADO_VENDA,Preço praticado por unidade da embalagem vendida (mesma base do preço de lista).,Float,Arquivo: outputs\etapa5\candidatos_repricing.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing,PRECO_LISTA_EMBALAGEM,Preço de lista da mesma embalagem da venda (PRECO_EMBALAGEM_0/1/2).,Float,Arquivo: outputs\etapa5\candidatos_repricing.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing,DESCONTO_EFETIVO_PCT,"Desconto efetivo: (preço de lista − preço praticado) ÷ preço de lista, na mesma embalagem.",Float,Arquivo: outputs\etapa5\candidatos_repricing.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing,PRECO_ARM_MEDIANA_REDE,"Preço mediano da rede para o SKU × embalagem, base da comparação de faixa.",Float,Arquivo: outputs\etapa5\candidatos_repricing.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing,DESVIO_VS_MEDIANA_PCT,Desvio percentual do preço da loja vs. a mediana da rede.,Float,Arquivo: outputs\etapa5\candidatos_repricing.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing,LOJAS_NA_REDE,Quantidade de lojas com preço do SKU × embalagem na rede.,Float,Arquivo: outputs\etapa5\candidatos_repricing.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing,MOTIVO_MARGEM_BAIXA,Flag 1/0: margem bruta abaixo do limiar (item com custo).,Integer,Arquivo: outputs\etapa5\candidatos_repricing.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing,MOTIVO_DESCONTO_ALTO,Flag 1/0: desconto efetivo acima do limiar.,Integer,Arquivo: outputs\etapa5\candidatos_repricing.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing,MOTIVO_PRECO_FORA_FAIXA,Flag 1/0: preço fora da faixa da rede (desvio vs. mediana acima do limiar).,Integer,Arquivo: outputs\etapa5\candidatos_repricing.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing,FLAG_MARGEM_NEGATIVA,Flag 1/0 indicando margem bruta negativa (preço < custo).,Integer,Arquivo: outputs\etapa5\candidatos_repricing.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing,ACAO_RECOMENDADA,Ação operacional recomendada a partir da priorização de cobertura.,String,Arquivo: outputs\etapa5\candidatos_repricing.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing_impacto,UNIVERSO,Universo analítico: rede completa ou rede física sem Loja 93.,String,Arquivo: outputs\etapa5\candidatos_repricing_impacto.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing_impacto,RANK_PRIORIDADE,Ranking de RISCO do candidato a repricing (score = nº de sinais + percentil de receita); fila de triagem.,Integer,Arquivo: outputs\etapa5\candidatos_repricing_impacto.csv,Calculado a partir da ordenação do ranking.
output_etapa5.candidatos_repricing_impacto,FAIXA_PRIORIDADE,"Faixa de prioridade do candidato: ALTA, MEDIA ou MONITORAR.",String,Arquivo: outputs\etapa5\candidatos_repricing_impacto.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing_impacto,SCORE_PRIORIDADE,Score de risco do candidato: nº de sinais + percentil de receita.,Float,Arquivo: outputs\etapa5\candidatos_repricing_impacto.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing_impacto,RANK_IMPACTO,Ranking de IMPACTO comercial do candidato (por dinheiro em jogo); fila complementar ao ranking de risco.,Integer,Arquivo: outputs\etapa5\candidatos_repricing_impacto.csv,Calculado a partir da ordenação do ranking.
output_etapa5.candidatos_repricing_impacto,FAIXA_IMPACTO,"Faixa do ranking de impacto: ALTA, MEDIA ou MONITORAR.",String,Arquivo: outputs\etapa5\candidatos_repricing_impacto.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing_impacto,IMPACTO_FINANCEIRO_ESTIMADO,Impacto estimado do candidato: receita exposta × magnitude do sinal de preço/margem.,Float,Arquivo: outputs\etapa5\candidatos_repricing_impacto.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing_impacto,MAGNITUDE_SINAL_PCT,"Maior magnitude (%) do sinal do item: desconto efetivo, desvio vs mediana ou distância da margem-alvo.",Float,Arquivo: outputs\etapa5\candidatos_repricing_impacto.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing_impacto,N_MOTIVOS,Quantidade de sinais que tornam o item candidato a repricing.,Integer,Arquivo: outputs\etapa5\candidatos_repricing_impacto.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing_impacto,MOTIVOS,"Sinais identificados: margem baixa/negativa, desconto alto e/ou preço fora da faixa.",String,Arquivo: outputs\etapa5\candidatos_repricing_impacto.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing_impacto,COD_EMPRESA,Código da loja.,Integer,Arquivo: outputs\etapa5\candidatos_repricing_impacto.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing_impacto,CD_CIDADE,Cidade da loja.,String,Arquivo: outputs\etapa5\candidatos_repricing_impacto.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing_impacto,CD_ESTADO,Estado da loja.,String,Arquivo: outputs\etapa5\candidatos_repricing_impacto.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing_impacto,CODIGO,Código do produto.,Integer,Arquivo: outputs\etapa5\candidatos_repricing_impacto.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing_impacto,DESCRICAO,Descrição comercial do produto.,String,Arquivo: outputs\etapa5\candidatos_repricing_impacto.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing_impacto,NIVEL_1,Categoria de produto nível 1.,String,Arquivo: outputs\etapa5\candidatos_repricing_impacto.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing_impacto,EMBALAGEM,"Código da embalagem da venda (0 unidade, 1 caixa, 2 fardo/pacote maior).",Integer,Arquivo: outputs\etapa5\candidatos_repricing_impacto.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing_impacto,CURVA_ABC_RECEITA,"Classe ABC por receita acumulada: A até 80%, B até 95%, C restante.",Float,Arquivo: outputs\etapa5\candidatos_repricing_impacto.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing_impacto,RECEITA,Receita bruta calculada a partir de quantidade vendida e preço unitário médio.,Float,Arquivo: outputs\etapa5\candidatos_repricing_impacto.csv,Derivado na Etapa 1 e reaproveitado nas agregações.
output_etapa5.candidatos_repricing_impacto,PRECO_PRATICADO_ARM,Preço praticado por unidade de armazenagem: receita ÷ quantidade em armazenagem.,Float,Arquivo: outputs\etapa5\candidatos_repricing_impacto.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing_impacto,CUSTO_MEDIO_ARM,Custo médio por unidade de armazenagem: preço de compra ponderado ÷ conversão de compra.,Float,Arquivo: outputs\etapa5\candidatos_repricing_impacto.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing_impacto,MARGEM_BRUTA_PCT,Margem bruta percentual: margem bruta ÷ preço praticado (ou ÷ receita com custo no agregado).,Float,Arquivo: outputs\etapa5\candidatos_repricing_impacto.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing_impacto,MARKUP,Markup do SKU: preço praticado ÷ custo médio.,Float,Arquivo: outputs\etapa5\candidatos_repricing_impacto.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing_impacto,PRECO_PRATICADO_VENDA,Preço praticado por unidade da embalagem vendida (mesma base do preço de lista).,Float,Arquivo: outputs\etapa5\candidatos_repricing_impacto.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing_impacto,PRECO_LISTA_EMBALAGEM,Preço de lista da mesma embalagem da venda (PRECO_EMBALAGEM_0/1/2).,Float,Arquivo: outputs\etapa5\candidatos_repricing_impacto.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing_impacto,DESCONTO_EFETIVO_PCT,"Desconto efetivo: (preço de lista − preço praticado) ÷ preço de lista, na mesma embalagem.",Float,Arquivo: outputs\etapa5\candidatos_repricing_impacto.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing_impacto,PRECO_ARM_MEDIANA_REDE,"Preço mediano da rede para o SKU × embalagem, base da comparação de faixa.",Float,Arquivo: outputs\etapa5\candidatos_repricing_impacto.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing_impacto,DESVIO_VS_MEDIANA_PCT,Desvio percentual do preço da loja vs. a mediana da rede.,Float,Arquivo: outputs\etapa5\candidatos_repricing_impacto.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing_impacto,LOJAS_NA_REDE,Quantidade de lojas com preço do SKU × embalagem na rede.,Float,Arquivo: outputs\etapa5\candidatos_repricing_impacto.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing_impacto,MOTIVO_MARGEM_BAIXA,Flag 1/0: margem bruta abaixo do limiar (item com custo).,Integer,Arquivo: outputs\etapa5\candidatos_repricing_impacto.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing_impacto,MOTIVO_DESCONTO_ALTO,Flag 1/0: desconto efetivo acima do limiar.,Integer,Arquivo: outputs\etapa5\candidatos_repricing_impacto.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing_impacto,MOTIVO_PRECO_FORA_FAIXA,Flag 1/0: preço fora da faixa da rede (desvio vs. mediana acima do limiar).,Integer,Arquivo: outputs\etapa5\candidatos_repricing_impacto.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing_impacto,FLAG_MARGEM_NEGATIVA,Flag 1/0 indicando margem bruta negativa (preço < custo).,Integer,Arquivo: outputs\etapa5\candidatos_repricing_impacto.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.candidatos_repricing_impacto,ACAO_RECOMENDADA,Ação operacional recomendada a partir da priorização de cobertura.,String,Arquivo: outputs\etapa5\candidatos_repricing_impacto.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.recomendacoes_melhoria,PRIORIDADE,Prioridade da recomendação de melhoria.,String,Arquivo: outputs\etapa5\recomendacoes_melhoria.csv,Gerado ou preservado pelo pipeline analítico.
output_etapa5.recomendacoes_melhoria,TEMA,Tema da nota metodológica ou recomendação.,String,Arquivo: outputs\etapa5\recomendacoes_melhoria.csv,Gerado ou preservado pelo pipeline analítico.
